85641389	85590225	38	8	50	10079	735228	2	29610	480	80552331	27993932	573710800	709742736	27991246	29976982	29976987	767379098													
85653659	85641171	4	9	63	10082	735180	3	27177	707	27991948	709742743	29986510	28024810	29981769	732651065	1749481095	1749481096	745958926												
574044470	85590225	10	8	77	10083	735188	4	26777	600	80548012	27996732	80552330	573710797	709742735	29976982	29976987	767379098													
85647503	85653843	38	6	77	10085	735228	2	31949	480	29981131	749385105	766750672	573725134	29986525	709742735															
872944980	85653109	15	10	101	10087	735195	4	30001	1043	1813089123	28024990	797914436	746156502	820245654	27996719	80552331	27993932	27991930	573710801											
841623328	85646054	27	16	105	10088	735213	1	30946	1459	1768624076	1573730285	1809519731	1573725099	1809519727	1810214338	1811382713	27993239	29981051	711270049	708315190	708315200	80573709	708315205	708315205	1027997445					
85641569	85650294	22	7	47	10088	735206	1	30195	419	709816949	28026073	573710795	573710799	29989693	29976982	29976987														
85653105	87284575	12	11	111	10093	735192	1	27382	1140	573711289	709742741	573711294	573711295	709742731	732651065	749494017	1749481096	708315209	798638781	29974279										
85660198	731104918	31	6	33	10096	735217	5	32077	360	573710795	573710799	573710802	29976982	29976987	573725038															
85647450	85652976	4	9	98	10096	735180	3	30665	719	749495629	27997686	716693020	27996732	29989689	29981037	29986525	29989693	573710802												
835374854	574085942	5	6	47	10097	735181	4	30461	360	766750672	28020928	573710794	573710800	27991930	80573702															
85641441	85590225	1	5	46	10099	735174	4	28768	419	80552330	573710797	29976976	29977503	767379098																
85641355	574085940	53	6	35	10100	735249	2	28495	299	29989689	80552330	27994018	573710800	29989693	80573701															
85660195	85650294	34	6	28	10100	735222	3	30285	301	27994018	573710800	709742736	27991246	28025066	29976987															
85647328	574085940	5	9	102	10103	735181	4	29225	720	28026775	1027997575	80548012	749393973	29989689	29981037	573710799	29989693	80573701												
706489836	840783275	24	11	77	10103	735208	3	28567	781	709010324	27996719	28026073	29981037	573710797	573710800	27991930	573710802	29976982	29977503	767379097										
85647328	85650819	11	8	113	10104	735189	5	28358	900	28026775	749475871	716693019	573725134	29981037	573710799	27991246	29981222													
