28324	28383	28444	28564	28624																										
29130	29251	29371	29490	29550	29610	29670	29731	29790																						
30656	30716	30776	30836	30897	31016	31076	31135	31214	31376																					
28010	28190	28370	28550	28610	28670	28730	28790	28850	28970																					
28460	28538	28599	28659	28740	28817	28898	29019	29139	29199	29243	29344	29384	29426	29499																
27718	27838	27898	27958	28018	28078	28198	28258																							
31298	31418	31478	31539	31599	31659	31759	31839																							
30113	30166	30233	30312	30414	30531	30714	30893	30954	31097	31166	31243	31275	31356	31434																
30915	31036	31095	31156																											
29953	30132	30311	30433	30492	30552	30611	30672	30731	30792																					
30092	30152	30212	30272	30333	30392																									
29104	29164	29223	29284	29344	29405	29465	29524																							
29620	29739	29799	29859	29920	30039	30100																								
29885	30065	30126	30186	30246	30306	30365	30425																							
26777	26897	27017	27077	27138	27198	27261	27318	27378	27438	27558	27618																			
29397	29457	29516	29576	29637	29697	29880	30057	30177	30296																					
30837	30957	31016	31077	31137	31197	31256	31317	31377																						
28911	29031	29151	29271	29391	29451	29571	29630	29691	29751	29811																				
27466	27587	27707	27826	27887	27947	28066	28127	28187	28246																					
26725	26844	26964	27145	27265	27325	27506																								
27291	27434	27602	27721	27841	27901	27961	28021	28082	28141																					
27219	27339	27399	27579	27700	27758	27819	27879	27939	27999	28059																				
28310	28370	28430	28550	28610	28670	28730	28790																							
27178	27324	27504	27684	27744	27864	27924	27984	28043	28104	28164	28224	28284																		
29752	29878	29932	29999	30045	30119	30179	30238	30299	30359	30419	30479																			
27193	27313	27373	27433	27493	27553	27673	27733																							
26713	26833	27014	27074	27132	27193	27313	27373	27433	27493	27683																				
29825	29945	30005	30066	30126	30185	30246	30305	30365	30425																					
29280	29400	29461	29521	29580	29641	29700	29820	29941																						
29641	29807	29927	29987	30047	30106	30167	30227	30287	30347	30407																				
28823	29022	29236	29358	29477	29537	29597	29657	29718	29837																					
27485	27666	27725	27845	27906	27966	28026	28085	28145																						
28518	28699	28759	28819	28939	28999	29119	29179	29239																						
31618	31738	31858	31918	31978	32038	32099	32158	32218																						
31527	31708	31768	31828	31948	32008	32068	32128	32187																						
29661	29721	29781	29842	29962	30022	30081	30139	30202	30321	30388																				
29264	29324	29384	29444	29504	29624																									
30937	30997	31057	31117	31237	31297																									
30110	30230	30290	30350	30470	30530	30590	30650	30710																						
31752	31872	31933	31993	32052	32113	32173	32233	32293	32353																					
31139	31259	31318	31379	31499	31559	31619	31679	31739																						
28472	28531	28713	28773	28833	28893	28952	29013	29132																						
27752	27872	28052	28171	28352	28413																									
28208	28329	28449	28509	28569	28629																									
28556	28616	28676	28735	28856	28916	28976	29036	29096																						
29222	29342	29402	29462	29522	29599	29702	29762	29822																						
26960	27140	27320	27440	27560	27620	27680	27800	27860	27920	27980	28040																			
29292	29371	29471	29532	29592	29652	29711	29772	29831																						
30253	30433	30613	30687	30792	30913	31093	31153	31213	31273																					
30769	30969	31149	31210	31270	31330																									
29526	29646	29706	29766	29885	29945	30006	30066																							
31976	32156	32276	32335	32396	32456																									
28855	28974	29035	29095	29155	29215	29275																								
27105	27183	27243	27303	27324	27423																									
32049	32109	32169	32228	32350	32409																									
27089	27209	27329	27449	27509	27569	27690	27748	27869																						
29383	29503	29624	29682	29743	29803	29863																								
30461	30521	30582	30642	30701	30762																									
27441	27501	27621	27681	27741	27801	27861	27921	27981																						
29719	29877	30022	30177	30323	30358	30418	30478	30538	30626																					
29610	29669	29729	29790	29850	29910	29969	30090																							
27177	27237	27283	27356	27453	27598	27717	27759	27884																						
26777	26838	26958	27018	27078	27198	27258	27377																							
31949	32009	32128	32250	32369	32429																									
30001	30200	30384	30564	30683	30744	30804	30864	30984	31044																					
30946	31028	31214	31265	31325	31385	31444	31593	31625	31734	31865	31925	31985	32110	32214	32405															
30195	30254	30315	30374	30434	30555	30614																								
27382	27502	27561	27622	27742	27863	27982	28162	28282	28402	28522																				
32077	32137	32257	32317	32378	32437																									
30665	30785	30964	31085	31145	31205	31265	31324	31384																						
30461	30581	30640	30700	30761	30821																									
28768	28827	28947	29067	29187																										
28495	28554	28614	28674	28734	28794																									
30285	30345	30406	30466	30525	30586																									
29225	29345	29525	29585	29645	29705	29765	29825	29945																						
28567	28688	28808	28868	28927	28987	29048	29107	29167	29228	29348																				
28358	28538	28658	28838	28898	28958	29078	29258																							
28806	28868	28910	29029	29090	29150	29210	29391	29436	29590	29655	29714																			
27075	27125	27185	27245	27365	27485	27545	27649	27785	27905																					
27702	27822	27881	27941	28113	28182																									
28295	28333	28406	28466	28526	28586	28646	28706	28853	29006	29126																				
27047	27133	27192	27253	27313	27373	27493	27660	27793																						
26871	26910	26998	27058	27144	27215	27358	27539	27703	27778	27898																				
31101	31160	31221	31281	31341																										
30173	30233	30293	30353	30413	30594	30773																								
30590	30711	30771	30830	30890	30950	31010	31070	31130	31310																					
30610	30730	30790	30910	30970	31090	31270	31449	31570	31689	31765	31899																			
31168	31289	31348	31408	31468	31529	31588	31648																							
30968	31028	31088	31148	31269	31328	31389																								
28292	28472	28592	28652	28712	28772	28832	28952																							
29530	29604	29771	29890	29950	30011	30071	30131	30190																						
27151	27211	27271	27330	27391	27450	27571	27639	27810	27900																					
31917	31985	32104	32164	32224	32285	32344	32405																							
27453	27573	27753	27813	27933	27993	28053	28113	28233	28293	28352																				
30508	30568	30627	30688	30748																										
30750	30930	31051	31170	31231	31291	31351	31531																							
30239	30419	30599	30718	30779	30838	30899	30959	31018	31138																					
29037	29146	29326	29505	29626																										
29374	29554	29674	29734	29794	29855	29914	30035																							
31125	31245	31365	31425	31485	31545	31605	31724	31785																						
29815	29996	30116	30176	30236	30296																									
30707	30828	30888	30948	31008	31068	31212																								
28436	28495	28556	28615																											
27797	27975	28096	28277	28456	28516	28576	28636	28697	28756																					
28597	28716	28896	28956	29016	29076	29136	29196	29256																						
26716	26776	26836	26896	27016	27076	27136	27316	27434	27556																					
30298	30359	30419	30480	30537	30599	30718																								
30525	30686	30792	30953	31152	31332	31392	31452	31512	31572	31693	31752	31812	31992																	
31306	31486	31606	31666	31727	31786	31846																								
27143	27263	27443	27564	27683	27743	27863	27924	27983	28043	28163																				
30067	30248	30367	30427	30548	30667																									
30619	30808	30988	31048	31108	31168	31228	31348	31468																						
29115	29296	29416	29476	29536	29596	29656	29716	29776	29896																					
27820	27940	28078	28180	28360	28418	28498	28598																							
31475	31594	31715	31775	31834	31895																									
27904	28076	28269	28330	28389	28449	28509	28568	28629																						
28814	28934	29054	29234	29354	29414	29474	29534	29594	29654																					
30196	30316	30436	30495	30556	30616	30676	30736	30856																						
31061	31120	31300	31360	31420	31480																									
28260	28381	28441	28500	28560	28620	28680	28801	28921																						
26928	27127	27187	27247	27307	27427	27487																								
27764	27828	27888	28007	28188	28248	28367	28428	28502	28617	28762	28908	29087																		
28050	28157	28459	28508	28667	28787	28819																								
27231	27410	27531	27712	27891																										
29674	29795	29854	29914	29975	30035	30094	30153	30214	30334																					
30161	30281	30462	30581	30641	30701	30821																								
30325	30445	30505	30566	30625	30685	30745	30806	30866	30985																					
31395	31576	31695	31755	31874	31936	31995	32055																							
26703	26763	26824	26884	26973	27063	27167	27288																							
28009	28068	28129	28188	28248	28368	28429	28534	28609	28728	28849	28927																			
28769	28889	28949	29009	29068	29129	29189	29249	29309	29429																					
30705	30764	30824	30884	30945	31005	31064	31124	31184																						
30677	30797	30917	30976	31036	31097	31157	31276																							
28825	29083	29264	29384	29444	29504	29564	29624	29684	29744	29864																				
30179	30256	30316	30376	30479	30567	30593	30682	30789	30875	30899																				
30773	30953	31012	31073	31133	31193	31314	31432																							
28124	28185	28244	28305	28364	28424	28526																								
26880	26967	27087	27158	27206	27302	27327	27508	27639	27647	27752	27796																			
30480	30541	30601	30660	30781	30841	30901																								
28334	28394	28453	28573	28633	28694																									
29889	29949	30009	30069	30129	30189	30309																								
26819	26999	27059	27119	27180	27239	27299	27360	27420	27539																					
27104	27164	27224	27285	27344	27404	27525																								
30428	30487	30607	30667	30728	30788																									
27022	27082	27142	27323	27382	27442	27502	27623	27743	27923																					
29962	30022	30082	30143	30323																										
29652	29831	29952	30071	30132	30252	30312																								
29398	29458	29519	29578	29638	29698	29759																								
27867	27987	28046	28107	28166	28227	28286	28325	28407																						
26737	26797	26857	26917	27037	27097	27157	27277	27398	27491	27605																				
30012	30072	30132	30192	30252	30312																									
30142	30323	30382	30442	30502	30562	30622	30682	30742	30862																					
30290	30349	30409	30470	30530	30590	30651																								
31728	31793	31992	32208	32267	32328	32387	32448																							
30465	30644	30825	31005	31065	31125	31185	31244	31304																						
27990	28050	28110	28171																											
31731	31889	32070	32129	32189	32249	32368	32429																							
26885	26925	27008	27118	27246	27426	27486	27546	27606	27726	27786	27906	27966	28026	28086	28207															
32238	32298	32358	32418																											
31199	31260	31319	31379																											
31844	31905	31964	32145	32204	32265	32325																								
29322	29471	29647	29862	29922	29982	30042	30102	30162																						
31172	31292	31351	31411	31471	31532	31592																								
28712	28772	28833	28893	28953	29012	29072	29132																							
30058	30118	30298	30358	30419																										
29509	29629	29749	29929	30109	30229																									
29779	29986	30165	30286	30345	30405	30465	30525	30585	30706																					
27402	27522	27582	27702	27822	27942	28122	28219	28302																						
29760	29819	29906	29939	29998	30060	30119	30231	30419	30539	30602	30720	30785	30835																	
27704	27824	27884	28064	28244	28424	28515																								
29845	29905	29965	30025	30145	30204	30265	30445	30625	30841	30925																				
30688	30868	31048	31168	31228	31288	31348	31408	31538																						
31188	31247	31308	31368	31428																										
29665	29807	29851	29927	29987	30047	30107	30288	30429	30587																					
26776	26895	27016	27076	27143	27320	27377	27496	27616	27736	27796	27916																			
26751	26811	26871	26931	27051	27111	27171	27230	27411	27531	27650																				
31162	31343	31521	31582	31641	31701	31762	31823																							
30666	30847	31027	31087	31207	31267	31327	31387	31507																						
29568	29628	29688	29748	29868	29929																									
29008	29188	29308	29368	29428	29608	29668	29728	29848																						
30135	30195	30315	30375	30435	30495	30554																								
29473	29593	29653	29713	29773	29833	29893	29953	30074																						
29165	29286	29345	29406	29466	29525	29586																								
28018	28199	28378	28499	28619	28679	28739	28799	28913																						
29489	29610	29670	29730	29790	29849	29909																								
27090	27150	27210	27270	27329	27390	27510																								
27970	28030	28089	28149	28209	28269	28329	28389																							
30596	30716	30776	30896	30956																										
29507	29567	29627	29687	29747																										
27828	27888	27948	28008	28068	28128	28188	28249																							
31858	31919	31979	32039	32098	32159																									
28443	28516	28577	28696	28753	28816																									
26889	26948	27008	27069																											
30037	30217	30397	30578	30697	30757	30817	30877	30938																						
30774	30893	30976	31014	31074	31134	31194	31254	31314																						
30311	30373	30432	30492	30552																										
30566	30626	30686	30746	30806	30866	30986																								
30315	30375	30435	30495	30556	30615	30670																								
30478	30597	30658	30717	30779	30838																									
31868	31989	32168	32228	32288	32348	32408																								
26729	26789	26969	27028	27148	27208	27329																								
30640	30820	31000	31120	31180	31301	31359																								
31010	31070	31130	31190	31250	31370																									
31191	31251	31310	31370	31431																										
27888	28008	28068	28128	28247	28308	28369																								
31652	31711	31758	31832	31891	32018	32072	32138	32252	32432																					
27083	27144	27263	27324	27367																										
29355	29475	29535	29595	29655	29715	29775	29895																							
30518	30578	30638	30698																											
31625	31726	31804	31925	31985	32045	32104	32284																							
27023	27083	27143	27203	27263	27323																									
26828	27008	27188	27308	27428	27488	27548	27607	27667																						
27810	27910	28016	28091	28151	28211	28282	28330	28450	28510	28690	28842	28991	29111	29203	29265	29352														
28360	28480	28599	28659	28719	28780	28840	28900	29019	29140																					
30432	30551	30611	30671	30731	30791	30911	30971	31031																						
27620	27679	27739	27799	27980	28040	28220	28400	28518	28699																					
28928	28988	29047	29108	29189																										
30474	30569	30628	30689	30748	30809	30988																								
31214	31334	31513	31694	31814	31874																									
27923	28042	28102	28283	28402	28462	28582	28763	28943																						
28656	28813	28934	29196	29256	29376	29436	29496	29556																						
30170	30236	30291	30351																											
27083	27144	27264	27324																											
28401	28460	28520	28580	28640																										
27008	27223	27383	27460	27583	27644	27703	27824																							
32286	32346	32466																												
28024	28143	28323	28444	28503	28564	28744	28804	28924																						
30892	30972	31257	31317	31377	31436	31497	31557	31609	31677	31796																				
29807	29987	30150	30287	30347	30467	30527	30587	30712																						
26807	26906	27086	27146	27206	27266	27326	27386	27506																						
32256	32316	32375	32436																											
27178	27298	27358	27418	27479	27598	27657																								
29808	29868	29928	29989	30048	30109	30228																								
28585	28645	28705	28765	28825	28895																									
30388	30567	30628	30688	30747	30807	30868	30928	30988	31107																					
31592	31712	31772	31833	31894																										
27446	27566	27746	27806	27926	27986	28046	28106	28226	28346																					
30582	30701	30762	30822	30882	30941	31002	31062	31242																						
32216	32276	32337	32456																											
30031	30211	30391	30511	30571	30691	30752	30812	30992																						
26996	27116	27296	27356	27475	27535	27595	27655	27715	27835																					
28786	28847	29027	29086	29147	29206	29266	29327	29386	29506																					
29539	29659	29719	29779	29839	29899	29959	30019	30079	30259																					
27802	27922	28042	28102	28162	28222	28282	28342	28402	28461	28582																				
28984	29163	29344	29464	29524	29584	29644	29703	29823																						
27425	27626	27746	27806	27866	27926	27986	28106	28286																						
28825	28885	28945	29005	29065	29126																									
26999	27179	27359	27418	27479	27539	27599	27659	27718	27778	27899																				
26915	26990	27171	27290	27350	27471	27531	27591	27651	27771																					
31947	32006	32067	32126	32185																										
28827	28948	29008	29068	29127	29187	29248																								
30938	30999	31179	31239																											
30308	30369	30428	30548	30608	30668	30728	30848																							
28321	28441	28621	28742	28861	28921	28981	29042	29101	29162	29281																				
30495	30615	30675	30735	30795	30855	30975																								
27980	28162	28220	28280	28401	28460	28520	28581	28700																						
28445	28595	28655	28715	28776	28836	28895	28955	29076																						
30827	31006	31126	31246	31307	31367	31547																								
32123	32196	32255	32316	32376	32439																									
27244	27458	27578	27759	27819	27878	27939	27999	28059	28239																					
27122	27242	27363	27482	27543	27603	27662	27723	27782	27843	27963																				
28954	29015	29074	29134	29194																										
30796	31008	31128	31188	31248	31308	31368	31428	31488	31548	31668																				
32027	32088	32147	32208	32267																										
31318	31438	31558	31618	31798	31858	32038	32098	32159	32219	32278	32398																			
29933	29993	30053	30113	30173	30233																									
29275	29335	29395	29455	29576	29636	29815																								
27259	27379	27559	27678	27800	27919	27979	28039	28159	28339																					
28642	28762	28942	29002																											
27171	27351	27470	27590	27650	27710	27831																								
28699	28820	28880	28941	29061	29120	29180	29250																							
29986	30046	30106	30166	30226	30286	30347	30526																							
28690	28749	28808	28869																											
29361	29482	29602	29661	29722	29781	29842	29901	29961	30022	30141																				
31850	31968	32029	32089	32149	32209	32269	32329	32450																						
26949	27070	27188	27309	27369	27429	27489	27549	27609	27669	27788																				
31542	31601	31661	31722	31781																										
28297	28357	28417	28477	28537	28598	28658	28717																							
28816	28995	29055	29115	29175	29296	29355	29536																							
27819	27939	28059	28179	28239	28359																									
27960	28080	28140	28200	28260	28320	28380	28440	28500	28621																					
32251	32313	32372	32431																											
28295	28355	28415	28475	28535	28595	28655																								
27234	27294	27413	27473	27534																										
27024	27084	27144	27205	27264	27324	27444																								
28439	28499	28559	28620	28679	28739	28824	28860	29039	29100	29159																				
29090	29269	29450	29630	29690	29750	29810	29870	29930	29991	30110																				
28186	28245	28306	28365	28485																										
31347	31428	31488	31548																											
32282	32342	32402																												
27915	27975	28035	28095	28215																										
29381	29441	29501	29561	29620																										
29104	29224	29284	29344	29463																										
28468	28648	28768	28828	28888	28948	29008	29068	29128	29248																					
31755	31875	31936	31996	32055	32115	32236	32416																							
29087	29147	29267	29327	29507																										
29545	29579	29698	29759																											
29520	29580	29640	29700	29786																										
27944	28126	28177	28386	28506	28565	28625	28686	28752																						
31225	31405	31586	31646	31705	31765	31825	31886	31946	32065																					
27492	27552	27612	27671	27792																										
31885	31944	32005	32125	32245	32304	32365	32392	32485																						
29429	29489	29549	29609																											
27307	27487	27667	27727	27847	27907	28027	28087	28148	28208	28327																				
31538	31744	31884	31945	32004	32064	32124	32184	32244	32353																					
31739	31800	31874	31920	32040																										
28567	28687	28866	28987	29047	29167	29227	29287	29347	29467																					
31224	31343	31464	31523	31583	31643	31703	31763	31883																						
27235	27335	27515	27635	27756	27815	27875	27935	27995	28055	28175																				
31769	31890	31950	32010	32130	32189	32250	32310	32430																						
30205	30325	30385	30445	30505	30565	30625																								
28596	28716	28776	28837	28897	28956	29076																								
28961	29081	29141	29201	29321	29381	29441	29561																							
29440	29501	29561	29620	29681	29740																									
26723	26903	27083	27143	27184	27323	27383	27443	27503	27623																					
30722	30843	30902	30931	31023																										
29270	29390	29450	29510	29570	29629	29690	29750	29810	29931																					
32367	32486																													
31228	31289	31348	31409	31468	31529	31589																								
28928	28977	29037	29097																											
31163	31297	31463	31827	32003	32064	32124	32184	32243	32303	32363	32483																			
26707	26887	26948	27067	27127	27188	27248	27308	27368	27428	27548																				
29507	29566	29626	29686	29746	29806																									
27677	27797	27917	28037	28098	28158	28217	28278	28337	28398	28517																				
30051	30171	30291	30351	30471	30531	30591	30652	30711																						
30296	30356	30417	30537	30597	30717																									
27819	27878	27938	27998																											
28517	28637	28697	28757	28817	28877	28937	28997	29057	29177																					
31507	31567	31627	31687	31747	31805																									
31731	31792	31852	31911	31972																										
29389	29449	29509	29568	29689	29749	29869																								
29098	29158	29218	29339	29398																										
29175	29234	29294	29354	29414	29474																									
27663	27783	27963	28083	28143	28203	28263	28323	28383	28442	28502	28623																			
30803	30923	31043	31164	31224	31344	31404	31583																							
29513	29573	29633	29692	29753	29813	29933																								
27705	27825	28005	28125	28185	28306	28365	28425	28485	28605																					
27965	28025	28085	28145	28205																										
29184	29304	29424	29544	29605	29664	29725	29845	29904	30084																					
28828	28888	28948	29008																											
29345	29405	29465	29584	29705																										
27843	27903	27963	28024	28083	28144	28263																								
29445	29505	29566	29626	29686	29745																									
30680	30740	30859	30920																											
27099	27159	27219	27339	27399	27458	27519	27579																							
27245	27305	27365	27425	27484																										
28144	28204	28265	28325	28384	28444																									
26893	26953	27013	27073																											
26991	27111	27172																												
28906	28966	29086	29146	29206	29386																									
31352	31412	31472	31532	31592	31652																									
29064	29183	29364	29484	29544	29604	29664	29723	29783	29844	29963																				
28498	28618	28738	28798	28857	28917	28978	29038	29098	29158	29277																				
27008	27409	27590	27709	27770	27830	27890	27950	28010	28070	28189																				
31410	31589	31770	31889	32009	32130	32190	32310	32490																						
29797	29918	30097	30218	30337	30397	30457	30517	30638																						
31436	31496	31556	31616	31677																										
28470	28530	28650	28770	28830	28890	28950	29069	29250																						
32223	32282	32342	32403																											
30330	30510	30570	30630	30690	30750	30870	30930	31050																						
30080	30260	30440	30560	30680	30740	30860	30921	30980	31040	31100	31220																			
31273	31333	31393	31453	31513	31579	31633	31692																							
28638	28818	28878	28938	28998	29059	29118	29178	29238	29298	29417																				
31769	31829	31889	31949	32129	32189																									
27372	27432	27492	27552	27612	27672	27732	27792	27912																						
28223	28341	28462	28522	28582	28642	28702	28762	28822	28882	28942	29062																			
27665	27725	27845	27904	27964																										
29127	29247	29367	29487	29607	29667	29728	29787	29848	29908	29967	30028	30147																		
31039	31159	31280	31399	31459	31519	31580	31640	31699	31819																					
31538	31598	31778	31838	31898	31958	32078	32138	32198	32258	32318	32439																			
30673	30853	30974	31093	31214	31273	31334	31394	31453	31513	31574	31634	31694	31814																	
28843	28903	28963	29023	29143	29203	29263	29322	29383	29443	29562																				
29537	29718	29898	29959	30019	30079	30139	30199	30259	30319	30378	30499																			
32207	32326	32386	32446																											
29415	29535	29656	29715	29776	29836	29896	29955	30016	30135																					
29786	29846	29907	29966	30026	30086	30206																								
																											
